Annual Income,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Home Ownership,Years in current job,Purpose,Term,monthly_debt_to_annual_income,part_of_loan_to_pay,months_to_pay,was_bankrupt,was_problems,is_tax_liens,was_delinquent_in_last_month,Credit Default
-0.3996114886455198,-0.1031789807490464,-1.2553439810741018,1.5758162147932289,-0.37487060752390605,1.6169031898386654,-0.6963578808234285,2.534295763625736,-0.36566904752755536,-0.7628726284766925,-0.9470562625366219,4.18697328888077,Rent,5 years,debt consolidation,Long Term,-1.013012688577486,0.48874471797821345,-0.7586220201297976,1,1,0,1,1.0
4.454395500567133,-0.1031789807490464,-0.029481981099391662,-0.6088200805601697,-0.1770493882540733,-0.3264900671789613,-0.519672235922813,-0.3273751528441557,-0.3599063405189136,0.0874537687801914,1.567681238921214,-0.22888703817258113,Home Mortgage,8 years,debt consolidation,Short Term,-0.9143146351319792,0.15224949528330317,-0.5481041451516938,0,0,0,0,0.0
-0.2027334643907894,-0.1031789807490464,0.37913868555884506,0.7160561243638266,0.00776903135477192,-0.3264900671789613,-0.3871580022473513,-0.3273751528441557,-0.36980205769489344,-0.35178956521461696,-0.737522978518271,-0.23772419707832212,Rent,4 years,debt consolidation,Short Term,-0.8517895662372542,-0.3292081626493862,0.015594939371964694,0,0,0,0,0.0
0.27672907786205786,-0.1031789807490464,-0.6424129810867467,3.2812419679400757,-0.027252504118905608,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,-0.3592361783846787,0.7051023735181313,1.0772769977455496,-0.22548813090114228,Home Mortgage,10+ years,debt consolidation,Short Term,0.7417537830430763,-0.08577250276042106,-0.05546143801081094,0,0,0,1,1.0
-1.1174479037793206,-0.1031789807490464,-0.4381026477576284,-1.0034640564949773,-0.23463557861017698,-0.3264900671789613,0.982155745732419,-0.3273751528441557,-0.3691380816726668,-0.6283291127536357,-0.9880500675987034,-0.2336455083525955,Rent,2 years,debt consolidation,Short Term,-0.034594528527976634,0.22029538767956447,-0.3313291222827644,0,0,0,0,0.0
-0.2027334643907894,-0.1031789807490464,-0.4381026477576284,-1.2712581830221679,-0.28102215653563367,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,-0.356645572144749,-0.22492612332776,0.2803912366624468,-0.23772419707832212,Home Mortgage,3 years,other,Long Term,0.5196600856898371,0.34570644754497987,-0.47039515639551593,0,0,0,1,1.0
-0.83528104677981,-0.1031789807490464,0.1748283522297267,0.5751118472442526,-0.2494581085036182,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,-0.3696480922404641,0.02345315347852589,0.0901292671887446,-0.2547187334355164,Own Home,10+ years,debt consolidation,Short Term,1.851038084376077,-0.9117904731799198,-0.14600572068860948,0,0,0,1,0.0
0.35397179431016074,-0.1031789807490464,-0.8467233144158651,-1.792752008364592,-0.27116252727615714,-0.3264900671789613,0.23124175490480306,-0.3273751528441557,-0.3622694353060928,-0.36259855802112045,-0.217789148978602,-0.2547187334355164,Rent,< 1 year,debt consolidation,Long Term,-0.6336628509189731,0.30136397322007324,-0.4211578535534477,0,0,0,0,0.0
-0.5417145013477549,-0.1031789807490464,-0.6424129810867467,-1.031652911918892,-0.25321336998331817,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,-0.36164601268480967,-0.3726110987260921,-0.6064273256290164,-0.2268476938097178,Rent,4 years,debt consolidation,Short Term,-0.3087162677694893,0.32119714071461514,-0.17243381475188227,0,0,0,1,0.0
1.488953273875367,-0.1031789807490464,1.6050006855335552,3.3094308233639897,1.037339310872861,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,-0.3557341516421895,2.7638172771062837,2.134325505181409,-0.22480834944685452,Home Mortgage,2 years,debt consolidation,Short Term,0.3978577204708952,-0.6411604711571856,0.594636067108366,0,0,0,1,0.0
-0.12159667333803502,16.32659502387618,-0.4381026477576284,-0.32693152632102146,-0.1298852892292955,9.390476217909171,2.4398123161624974,-0.3273751528441557,-0.36235947760310283,-0.382964976046006,-0.08973633522797611,-0.25335917052694085,Rent,10+ years,other,Long Term,-0.0790577376087381,0.31007123375704704,-0.5013621008992165,0,1,1,0,1.0
-0.7535914691112534,-0.1031789807490464,-1.2553439810741018,-0.28464824318514914,-0.3995031376704841,-0.3264900671789613,1.6447269141097274,-0.3273751528441557,-0.36766922374357963,-0.47802722330741315,-0.8203558217364977,3.874273819908396,Rent,5 years,debt consolidation,Long Term,-0.4018444359933803,0.15554386516589014,-0.1531771561722523,0,0,0,0,1.0
1.1327130103583531,-0.1031789807490464,-0.23379231442851003,-0.6370089359840844,-0.032463549784568536,-0.3264900671789613,1.1146699794078807,-0.3273751528441557,2.7511385336896237,0.4301557301821763,0.685934075194132,-0.23432528980688327,Home Mortgage,9 years,debt consolidation,Short Term,-0.3452837445576904,0.5717151411477701,-0.08532993930674336,0,0,0,0,0.0
-0.10899313849774343,-0.1031789807490464,-0.4381026477576284,-0.5383479420003826,0.027405574863158894,-0.3264900671789613,0.5846130447060341,-0.3273751528441557,-0.35343635470398704,-0.029283353530046487,0.8223546965759869,-0.2581176407069552,Home Mortgage,10+ years,debt consolidation,Long Term,1.0634143165142165,0.3251090418995655,-0.46789063655213237,0,0,0,0,1.0
-0.8443958838670385,-0.1031789807490464,-1.4596543144032201,-1.0175584842069345,-0.29233756998107313,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,2.7511385336896237,-0.5594928954069553,-0.21592963617166222,-0.22616791235543005,Rent,10+ years,debt consolidation,Short Term,1.174200700789025,0.5735598561918038,-0.6707920970207627,0,0,0,1,0.0
0.101458868211687,-0.1031789807490464,-0.029481981099391662,-0.11551511064166031,-0.22619864753243699,1.6169031898386654,-0.6963578808234285,-0.3273751528441557,-0.35961559325452247,0.09137913985202688,0.18361204739217182,-0.267634581066984,Home Mortgage,7 years,debt consolidation,Long Term,-0.0014205581262112306,0.1596179354048678,-0.12972542097777207,0,1,0,1,1.0
-0.7825574877792919,-0.1031789807490464,-0.4381026477576284,-0.6088200805601697,-0.1453364532030389,-0.3264900671789613,2.4398123161624974,-0.3273751528441557,-0.3622385047460512,0.1685212148289677,0.14768964089447148,-0.24792091889263868,Rent,10+ years,debt consolidation,Long Term,1.762150286422741,0.018935888925962607,-0.03332628086176729,0,0,0,0,0.0
1.098219125532292,-0.1031789807490464,0.5834490188879634,-0.46787580344059554,1.4684334029411474,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,-0.3487905845857369,3.196006321058953,1.3788561657074196,-0.26219632943268184,Home Mortgage,3 years,debt consolidation,Long Term,0.17602166365131067,-0.3981718017033989,1.27192617520276,0,0,0,1,0.0
1.6746158719028204,3.1827758201759986,1.6050006855335552,1.5335329316573565,0.39790265019073656,1.6169031898386654,-0.6963578808234285,-0.3273751528441557,-0.35209259370662366,1.0560533031145531,0.5202683887576787,-0.24656135598406312,Home Mortgage,10+ years,debt consolidation,Long Term,-0.7002543045332679,0.04097643707932744,0.5024114014800252,0,1,1,1,0.0
-0.2027334643907894,-0.1031789807490464,0.7877593522170818,-0.31283709860906384,-0.16950577929044697,1.6169031898386654,1.5122126804342657,-0.3273751528441557,-0.3602108346988788,0.07124027957043613,1.5653991095672424,-0.23772419707832212,Own Home,10+ years,debt consolidation,Short Term,2.2509686515162564,0.14962073051220784,-0.5564839354843619,0,1,0,0,0.0
-0.4802691979645789,-0.1031789807490464,0.1748283522297267,0.8147171183475289,-0.3012707911222096,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,2.7511385336896237,-0.21735982836320752,0.20034766265462986,-0.25199960761836526,Rent,9 years,debt consolidation,Long Term,0.9414027747622374,0.5729221166956657,-0.43580873688492755,0,0,0,1,0.0
0.5829974313105472,-0.1031789807490464,0.5834490188879634,0.6596784135159972,0.33909227767825495,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,2.7511385336896237,-0.16661445160846475,-0.5410908074579049,-0.24996026325550197,Rent,2 years,medical bills,Long Term,-1.0507532715330223,0.5728275268003289,0.11384397843217632,0,0,0,1,0.0
-0.16419809519586276,-0.1031789807490464,0.1748283522297267,0.40597871470076374,0.6287106156743213,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,-0.36299733448573873,1.1064573432543536,-0.3060314839988353,-0.22752747526400557,Home Mortgage,10+ years,debt consolidation,Short Term,-0.31200888633217977,-0.5599812957842734,1.61529181943391,0,0,0,1,0.0
0.01679652696481597,3.1827758201759986,2.422242018850029,-0.016854116657958548,0.645716821846707,1.6169031898386654,1.3355270355336502,-0.3273751528441557,-0.3563458893852347,0.029312765368367265,0.6120607027729789,-0.22548813090114228,Home Mortgage,5 years,debt consolidation,Short Term,0.597565126485616,0.2617220721548413,-0.36395180719383846,0,1,1,0,1.0
0.5661927181901584,-0.1031789807490464,-0.4381026477576284,-0.6088200805601697,-0.0011145607800248827,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,-0.35412095109957475,0.685247960415659,0.7011482708872756,-0.2649154552498329,Home Mortgage,6 years,debt consolidation,Long Term,0.0651263624175417,0.0975963966394103,0.09883312852812709,0,0,0,1,0.0
-0.09415388890020712,-0.1031789807490464,3.035173018837384,-0.07323182750578798,0.1705521721488139,-0.3264900671789613,0.5846130447060341,-0.3273751528441557,-0.3661879935904757,-0.16496465796957735,0.19130366854815,-0.25539851488980414,Home Mortgage,7 years,medical bills,Long Term,0.24264311717550838,-0.01701384343521585,-0.38184333917597335,0,0,0,0,0.0
-0.2027334643907894,-0.1031789807490464,0.5834490188879634,0.22275115444531732,-0.11486424331049568,-0.3264900671789613,1.026327156957573,-0.3273751528441557,-0.3653033795732856,0.01770732046033192,0.4087821436506981,-0.23772419707832212,Rent,< 1 year,business loan,Long Term,0.6926428990484065,-0.08585457838665853,-0.30091300883749567,0,0,0,0,1.0
-0.2027334643907894,-0.1031789807490464,1.400690352204437,-0.32693152632102146,-0.04940358394850136,-0.3264900671789613,2.660669372288267,-0.3273751528441557,-0.3555753747673092,0.5645854670335857,1.5881358797975516,-0.23772419707832212,Home Mortgage,4 years,debt consolidation,Long Term,2.281602210958953,0.0981425107894303,-0.29556923299048227,0,0,0,0,1.0
-0.04233935677900834,-0.1031789807490464,-1.0510336477449835,1.928176907592164,-0.3907684325547063,-0.3264900671789613,0.8496415120569574,-0.3273751528441557,-0.36338774688804176,-0.5258712388351471,-0.11737545740385379,-0.2384039785326099,Home Mortgage,10+ years,debt consolidation,Short Term,-0.2010701759427028,0.36744638476934194,-0.6585231891735539,0,0,0,0,0.0
-0.899649977153229,-0.1031789807490464,0.37913868555884506,3.323525251075947,-0.2491603344655803,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,-0.36572128580673674,-0.12275269658838998,-0.020934361371204187,-0.30638212396138687,Rent,3 years,debt consolidation,Long Term,1.8731787093386159,-0.012972115917891134,-0.24011867154102667,0,0,0,1,1.0
-0.2027334643907894,-0.1031789807490464,-0.8467233144158651,-0.002759688946000938,0.03958122441848561,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,-0.3590450962581994,0.9209977824690829,0.15419793571876073,-0.23772419707832212,Own Home,10+ years,debt consolidation,Long Term,0.3496381368127177,-0.16591352883738567,0.7065023738736944,0,0,0,1,1.0
0.2869494881808908,-0.1031789807490464,-0.4381026477576284,-0.721575502255829,-0.16295475045361357,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,-0.36266328443728935,-0.20097567084598114,-0.5115921724750875,-0.2581176407069552,Rent,3 years,medical bills,Long Term,-0.8887999562952297,0.20146239801588112,0.024417147072716222,0,0,0,1,1.0
-0.7653105453662613,-0.1031789807490464,0.7877593522170818,1.716760491912803,-0.030230244499284423,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,-0.3615222904446432,0.7224536514443606,-0.23435571762224733,-0.27035370688413507,Own Home,10+ years,debt consolidation,Long Term,0.8748600925916141,-0.22408426858015548,0.9769515703316489,0,0,0,1,0.0
-0.2027334643907894,-0.1031789807490464,1.400690352204437,0.25094000986923254,0.2387424268594888,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,-0.35304731699324143,1.230533202785849,1.7111172949837963,-0.23772419707832212,Home Mortgage,10+ years,debt consolidation,Long Term,2.4472967425170293,-0.034852213483812504,0.01904123121337971,0,0,0,1,1.0
-0.2027334643907894,-0.1031789807490464,-0.4381026477576284,-1.2994470384460828,-0.44378875432756243,-0.3264900671789613,-0.5638436471479669,-0.3273751528441557,-0.3718936508994851,-0.7182713107909096,-1.1622526082851985,-0.23772419707832212,Own Home,< 1 year,buy a car,Short Term,-1.4240335669790656,-0.13592715632377586,-0.3915668825645214,0,0,0,0,1.0
-0.2027334643907894,-0.1031789807490464,-1.0510336477449835,-0.2564593877612344,-0.030048271476039053,-0.3264900671789613,1.2913556243084963,-0.3273751528441557,-0.3606349270443383,-0.3234017367385893,-0.9982773880368723,-0.23772419707832212,Rent,2 years,debt consolidation,Long Term,-1.2031075249016299,0.3187356725901989,0.6167084746262187,0,0,0,0,0.0
-0.5979021898073005,-0.1031789807490464,-0.8467233144158651,1.3221165159779953,-0.41316765741600026,1.6169031898386654,-0.6963578808234285,2.534295763625736,-0.3660821423405555,-0.5955607977191829,-1.1676621000872052,-0.2751121770641495,Rent,< 1 year,debt consolidation,Long Term,-1.2503377177102908,0.34610342933875726,0.16191284394298902,1,1,0,1,1.0
-0.5631134854528114,-0.1031789807490464,-1.2553439810741018,-1.8068464360765495,-0.4522256854053024,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,-0.36812905806953156,-0.702683605375215,-0.7571323863005451,-0.2336455083525955,Rent,< 1 year,debt consolidation,Short Term,-0.5449630783662706,0.37732245176739715,-0.7045135606405108,0,0,0,1,0.0
0.3520800356694152,-0.1031789807490464,0.7877593522170818,0.09590130503770082,-0.004307360187875503,-0.3264900671789613,0.4079273998054186,-0.3273751528441557,-0.3609194881967211,0.16129625647935747,0.16366454637227235,4.105399514366238,Rent,4 years,debt consolidation,Long Term,-0.2565307343330464,0.08219936652881235,-0.0500758890471163,0,0,0,0,1.0
-0.6592000834262625,-0.1031789807490464,-0.8467233144158651,-1.102125050478679,-0.12411178149178323,-0.3264900671789613,0.7612986896066497,-0.3273751528441557,-0.3631650468557422,-0.09112217027041129,-0.5759989342427291,-0.28598868033275376,Rent,< 1 year,debt consolidation,Long Term,-0.06801834036301763,0.11874879884837063,0.28700341728199147,0,0,0,0,1.0
-0.08990357403203861,-0.1031789807490464,-0.4381026477576284,-0.21417610462536207,-0.3993542506514652,-0.3264900671789613,1.3355270355336502,-0.3273751528441557,-0.3662601648972395,-0.7199779938656207,-0.4199689050786001,-0.2384039785326099,Home Mortgage,5 years,other,Long Term,-0.5294384105421406,0.44522647361144685,-0.8385980655862187,0,0,0,0,0.0
-0.6487585584611086,-0.1031789807490464,-1.2553439810741018,-1.243069327598253,-0.23812615205606547,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,2.7511385336896237,-0.26673985865818145,-0.5605311686213663,-0.2336455083525955,Rent,8 years,debt consolidation,Short Term,-0.05682573766812242,0.573014161571397,-0.033565014385935024,0,0,0,1,0.0
-0.6322732331631834,-0.1031789807490464,-0.23379231442851003,-0.9329919179351902,-0.0022891139300631937,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,2.7511385336896237,0.09769386722845788,-0.39207621297450335,-0.2384039785326099,Rent,9 years,debt consolidation,Long Term,0.23151666836974,0.5723348534217028,0.3463786061958472,0,0,0,1,0.0
-0.5892787186007852,-0.1031789807490464,0.9920696855462001,-0.5806312251362549,-0.025515488897017963,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,-0.35749581887300397,-0.09720933990354748,0.11337317727549187,-0.3009438723270847,Rent,1 year,debt consolidation,Long Term,1.0634431267636586,0.2858252607799869,-0.2810916536310442,0,0,0,1,1.0
-0.4661669971881123,-0.1031789807490464,-0.4381026477576284,0.12409016046161554,-0.29693652456854713,-0.3264900671789613,0.2754131661299569,-0.3273751528441557,-0.3624179019942926,-0.31412875869932577,-0.24872468022132746,-0.23228594544401998,Rent,10+ years,debt consolidation,Short Term,0.1760486657632014,0.2713176464766744,-0.34300414784747907,0,0,0,0,1.0
0.6916875641242899,-0.1031789807490464,0.5834490188879634,-0.18598724920144735,0.17453903565809886,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,-0.3488744407707386,1.3606393425146572,1.8077274376352586,4.0170279253088275,Home Mortgage,6 years,debt consolidation,Long Term,0.8970172725411465,0.03858775885155901,0.052997240173239576,0,0,0,1,1.0
-0.6271384597097313,-0.1031789807490464,-0.029481981099391662,1.0543223894508047,-0.2989547708263594,-0.3264900671789613,0.6729558671563419,-0.3273751528441557,-0.36301932955065724,-0.6210472649682017,0.016002324839372386,-0.23228594544401998,Home Mortgage,< 1 year,debt consolidation,Short Term,0.9857320514445751,0.4296122145950141,-0.7957287604091289,0,0,0,0,0.0
0.24115418809842776,-0.1031789807490464,-1.0510336477449835,-0.8202364962395308,-0.3637040810974855,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,-0.3683737531667497,-0.47643431910434947,-0.37550964433085804,-0.23500507126117104,Rent,10+ years,debt consolidation,Short Term,-0.7223979085806836,0.0919940125785007,-0.4976755703546506,0,0,0,1,0.0
0.5408382387453613,-0.1031789807490464,0.7877593522170818,-0.32693152632102146,-0.13691606512741214,-0.3264900671789613,-0.3871580022473513,-0.3273751528441557,-0.3542171795085931,-0.22447100784117036,0.884986468846095,-0.24860070034692644,Own Home,10+ years,other,Short Term,0.25371212271625854,0.3748505990284471,-0.6182660414089549,0,0,0,0,0.0
-0.3602039450123274,-0.1031789807490464,-0.029481981099391662,-1.1866916167504233,-0.35774860033672784,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,-0.37035468370097024,-0.668436165009346,-0.9298135074177257,-0.2608367665241063,Rent,3 years,other,Short Term,-1.014134611868779,0.15011077138163342,-0.509950820095426,0,0,0,1,0.0
0.4484123165832229,-0.1031789807490464,0.37913868555884506,0.32141214842901955,-0.2646611274456634,-0.3264900671789613,-0.4755008246976591,-0.3273751528441557,-0.3625395621971229,-0.4326863429559221,1.0326486903789949,4.078208256194727,Home Mortgage,< 1 year,debt consolidation,Short Term,0.486622737371496,0.33285733712902155,-0.7796494013828703,0,0,0,0,1.0
-0.2027334643907894,-0.1031789807490464,-0.23379231442851003,-1.243069327598253,0.06745618297925399,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,-0.3493026571908703,0.6546983333783307,1.07541748493861,-0.23772419707832212,Rent,2 years,debt consolidation,Short Term,1.5908097515560018,0.201296680105904,-0.08706507412680302,0,0,0,1,0.0
-0.5060413384079822,-0.1031789807490464,-0.029481981099391662,-0.9048030625112752,-0.38681465504964774,-0.3264900671789613,0.3637559885802647,-0.3273751528441557,-0.3664010707818735,-0.7320385542602456,0.9008768510144894,-0.27783130288130053,Rent,9 years,debt consolidation,Short Term,2.1837308413840653,0.45293019086452296,-0.9698483897665907,0,0,0,0,0.0
-0.7199820428704757,-0.1031789807490464,-0.8467233144158651,-0.2423649600492768,-0.04710410665476439,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,-0.3690906548139364,-0.49048600975280404,-0.6660162587604957,-0.22412856799256672,Rent,10+ years,debt consolidation,Short Term,-0.1377928057183667,0.027169597101730003,-0.33694425656234706,0,0,0,1,0.0
-0.7962420275571523,-0.1031789807490464,0.37913868555884506,0.758339407499699,-0.26461149843932374,-0.3264900671789613,2.174783848811574,-0.3273751528441557,-0.36547452867218255,-0.2788573084886301,-0.3071302870211179,-0.27919086578987606,Rent,10+ years,debt consolidation,Long Term,0.8083536728282079,0.12416019948579883,-0.2610906583629706,0,0,0,0,1.0
-0.9311956666950115,-0.1031789807490464,-0.4381026477576284,1.4489663653856124,-0.3056877726864382,1.6169031898386654,0.3637559885802647,2.534295763625736,-0.37102140910631165,-0.349286430038374,-1.0225355778364957,-0.24180288580404874,Home Mortgage,< 1 year,debt consolidation,Short Term,-0.5781914912857317,-0.8509802536367788,0.6115670871857728,1,1,0,0,1.0
0.06721066632598235,-0.1031789807490464,0.1748283522297267,1.7026660642008453,-0.2632053432597004,-0.3264900671789613,0.3195845773551108,-0.3273751528441557,-0.35585649919079854,-0.6280446655745171,0.3741275867940931,-0.24860070034692644,Home Mortgage,10+ years,debt consolidation,Long Term,0.2536855560025855,0.49179494624954245,-0.8523256090792352,0,0,0,0,0.0
0.7921227501420521,-0.1031789807490464,-0.029481981099391662,-0.6651977914079993,-0.31285089260146054,1.6169031898386654,-0.6963578808234285,2.534295763625736,-0.3695669854385772,-0.6988720131750269,-0.7934774093452772,-0.22616791235543005,Rent,2 years,debt consolidation,Short Term,-1.330226696364332,0.2923865562143459,-0.6785507359157962,1,1,0,1,0.0
-0.008238564657517631,-0.1031789807490464,-0.029481981099391662,1.1529833834345065,0.1855401320633873,-0.3264900671789613,1.026327156957573,-0.3273751528441557,-0.36872911093433886,0.9738480683493027,-0.1254051717974574,-0.26015698506981855,Home Mortgage,2 years,debt consolidation,Short Term,-0.2454678007306936,-1.852660100549186,1.1177121340879799,0,0,0,0,0.0
-0.8922057840604253,-0.1031789807490464,-0.8467233144158651,-0.9048030625112752,-0.40616996752211004,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,-0.36396305530481576,-0.6788469317650836,-0.35175859438767265,-0.3213373159557178,Home Mortgage,8 years,home improvements,Long Term,1.018979141932423,0.45138052035211684,-0.7937382539890565,0,0,0,1,1.0
-0.2027334643907894,-0.1031789807490464,-0.23379231442851003,0.26503443758118966,0.5454827720427333,-0.3264900671789613,0.05455611000418752,-0.3273751528441557,-0.3594038907546821,1.1389981005455116,1.3132660776080893,-0.23772419707832212,Home Mortgage,4 years,debt consolidation,Short Term,1.9112663919714161,-0.2775042717040598,0.1162157898747033,0,0,0,0,0.0
1.4643849798397108,-0.1031789807490464,0.1748283522297267,1.02613353402689,0.025056468563082274,-0.3264900671789613,-0.3871580022473513,-0.3273751528441557,-0.3563183955540866,0.18644138711343405,-0.7333813363573597,-0.2384039785326099,Home Mortgage,10+ years,debt consolidation,Long Term,-1.4212308126845152,0.2078993443046582,1.1224090778864315,0,0,0,0,0.0
-0.5309781568541732,-0.1031789807490464,0.37913868555884506,-1.5954300203971883,-0.07792371959168513,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,-0.3711712504860688,0.23417162376952058,-0.1292087207207433,4.282142692481058,Home Mortgage,3 years,debt consolidation,Short Term,0.4978055591017065,-2.6665243992017142,0.24630395701302654,0,0,0,1,1.0
-0.7160265475307351,-0.1031789807490464,0.1748283522297267,-0.5242535142884253,0.7626593037850284,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,-0.3608569397308592,0.6226695810095861,-0.3075529035681496,-0.24860070034692644,Rent,5 years,debt consolidation,Long Term,0.5863998760251584,-0.13368580538688402,0.9622484735232888,0,0,0,1,0.0
-0.8676866266128405,-0.1031789807490464,0.7877593522170818,-0.6370089359840844,-0.2903854957317137,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,-0.36605671054674355,-0.32220705858629156,-0.546584822569318,-0.28598868033275376,Rent,< 1 year,debt consolidation,Short Term,0.46447642131197325,0.12282072695875727,-0.14119156955461262,0,0,0,1,0.0
-0.23660085771894138,-0.1031789807490464,-0.23379231442851003,-0.9752752010710622,-0.438925111706277,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,-0.36913052086910114,-0.785912849985292,-0.15473476016146212,-0.2268476938097178,Own Home,< 1 year,debt consolidation,Short Term,-0.023590367285985365,0.44868760815825276,-0.9616440495088714,0,0,0,1,1.0
-0.2027334643907894,-0.1031789807490464,0.1748283522297267,-0.5101590865764679,0.08783716158273566,-0.3264900671789613,-0.25464376857188964,-0.3273751528441557,-0.3649727662537297,0.10981131705890655,-0.3992606942740434,-0.23772419707832212,Rent,< 1 year,debt consolidation,Short Term,-0.39604419490019377,-0.12471598574806787,0.37297475388534423,0,0,0,0,0.0
1.0481489422876247,-0.1031789807490464,0.9920696855462001,0.1945622990214026,-0.10912382157720985,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,-0.35629983721806163,0.33554859840735873,-0.33586821221927815,-0.2805504286984516,Home Mortgage,10+ years,debt consolidation,Short Term,-1.049638631117533,0.1568001605580207,0.6110440579414407,0,0,0,1,0.0
-1.2274892927650245,-0.1031789807490464,-0.6424129810867467,4.648401455999943,-0.415218989678039,1.6169031898386654,-0.6963578808234285,2.534295763625736,-0.3706928578240919,-0.5741703698494707,-0.7042207946121677,-0.2452017930754876,Own Home,< 1 year,debt consolidation,Short Term,1.5846102410256904,-0.13047889755161715,-0.4708369418569093,1,1,0,1,0.0
-1.3391030525690102,-0.1031789807490464,-1.4596543144032201,-1.9196018577722087,-0.45923991830130584,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,-0.37176168050997427,-0.8542939518453826,-1.4866530697867841,-0.2424826672583365,Rent,2 years,debt consolidation,Short Term,-1.6143534208114985,0.4974008975820361,-0.5536045553450323,0,0,0,1,0.0
0.02185759553616113,-0.1031789807490464,-0.23379231442851003,0.15227901588553028,-0.34474580067574034,1.6169031898386654,-0.03378671244612024,-0.3273751528441557,-0.36983023887182026,-0.406118976426253,0.7128970108947588,-0.2404433228954732,Home Mortgage,10+ years,debt consolidation,Short Term,0.7084408610715703,-0.24184317836208266,-0.7192971028365118,0,1,0,0,1.0
0.6509779009072076,-0.1031789807490464,-0.4381026477576284,0.25094000986923254,-0.0015943078413081363,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,-0.3691092131499613,0.25943053327524457,-0.6620436632183971,-0.22752747526400557,Home Mortgage,10+ years,other,Short Term,-1.1805237285971655,-1.053359932661889,1.0846585990763162,0,0,0,1,0.0
0.23825512940222035,-0.1031789807490464,-0.8467233144158651,0.09590130503770082,0.05175687397381233,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,-0.35350646397341473,-0.3044575546092963,-1.1961464553571464,-0.2268476938097178,Home Mortgage,10+ years,home improvements,Short Term,-1.5764997675576864,0.40575837544435334,1.6565153159786392,0,0,0,1,0.0
-0.47289870975388204,-0.1031789807490464,0.5834490188879634,1.138888955722549,-0.20234363848518003,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,-0.3672575036221368,-0.6039235447852672,-0.46535792222981204,-0.24180288580404874,Home Mortgage,6 years,other,Short Term,-0.16786483957295414,0.3089477180310624,-0.6486207281952924,0,0,0,1,0.0
-0.40550787921407727,-0.1031789807490464,0.1748283522297267,-1.172597189038466,-0.32233003281233313,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,-0.35998882201235793,-0.2675363107597133,0.6056369312580959,-0.2581176407069552,Home Mortgage,< 1 year,debt consolidation,Short Term,1.407305840511679,0.3065637000036304,-0.5937424946445548,0,0,0,1,1.0
0.37026057325580075,-0.1031789807490464,1.8093110188626735,-0.2987426708971067,0.11923577959361896,-0.3264900671789613,0.3637559885802647,-0.3273751528441557,-0.3608115749094648,0.3782156752751358,0.7237159944987721,-0.2649154552498329,Home Mortgage,10+ years,debt consolidation,Long Term,0.275896054757536,-0.015800954177051053,-0.1401184629089811,0,0,0,0,1.0
-0.5915881382401368,-0.1031789807490464,0.1748283522297267,-1.3276358938699975,-0.27648937395661255,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,2.7511385336896237,-0.40367273068583376,-0.6726936002035977,-0.2295668196268689,Home Mortgage,5 years,debt consolidation,Long Term,-0.35633490016261316,0.5732694058293293,-0.16441456885868921,0,0,0,1,0.0
